all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,regime_stage,source_dataset,state_id,window_index
0,0,kv_capacity,1,kv_16000,0.00011855670103093352,0.03403638478898529,0,1,0.00011855670103093352,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step249,31
0,0,kv_capacity,1,kv_16000,0.00011340206185567192,0.03403638478898529,0,1,0.00011340206185567192,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step250,31
0,0,kv_capacity,1,kv_16000,0.00010824742268041032,0.03403638478898529,0,1,0.00010824742268041032,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step251,31
0,0,kv_capacity,1,kv_16000,0.00010309278350515566,0.03403638478898529,0,1,0.00010309278350515566,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step252,31
0,0,kv_capacity,1,kv_16000,9.793814432989406e-05,0.03403638478898529,0,1,9.793814432989406e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step253,31
0,0,kv_capacity,1,kv_16000,9.27835051546394e-05,0.03403638478898529,0,1,9.27835051546394e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step254,31
0,0,kv_capacity,1,kv_16000,8.762886597938474e-05,0.03403638478898529,0,1,8.762886597938474e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step255,31
0,0,kv_capacity,1,kv_16000,8.247422680412314e-05,0.03403638478898529,0,1,8.247422680412314e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step256,31
0,0,kv_capacity,1,kv_16000,7.731958762886154e-05,0.03403638478898529,0,1,7.731958762886154e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step257,31
0,0,kv_capacity,1,kv_16000,7.216494845360688e-05,0.03403638478898529,0,1,7.216494845360688e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step258,31
0,0,kv_capacity,1,kv_16000,6.701030927835222e-05,0.03403638478898529,0,1,6.701030927835222e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step259,31
0,0,kv_capacity,1,kv_16000,6.185567010309756e-05,0.03403638478898529,0,1,6.185567010309756e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step260,31
0,0,kv_capacity,1,kv_16000,5.670103092783596e-05,0.03403638478898529,0,1,5.670103092783596e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step261,31
0,0,kv_capacity,1,kv_16000,5.15463917525813e-05,0.03403638478898529,0,1,5.15463917525813e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step262,31
0,0,kv_capacity,1,kv_16000,4.63917525773197e-05,0.03403638478898529,0,1,4.63917525773197e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step263,31
0,0,kv_capacity,1,kv_16000,4.123711340206504e-05,0.03403638478898529,0,1,4.123711340206504e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step264,31
0,0,kv_capacity,1,kv_16000,3.608247422681038e-05,0.03403638478898529,0,1,3.608247422681038e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step265,31
0,0,kv_capacity,1,kv_16000,3.092783505154878e-05,0.03403638478898529,0,1,3.092783505154878e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step266,31
0,0,kv_capacity,1,kv_16000,2.577319587628718e-05,0.03403638478898529,0,1,2.577319587628718e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step267,31
0,0,kv_capacity,1,kv_16000,2.061855670103252e-05,0.03403638478898529,0,1,2.061855670103252e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step268,31
0,0,kv_capacity,1,kv_16000,1.546391752577092e-05,0.03403638478898529,0,1,1.546391752577092e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step269,31
0,0,kv_capacity,1,kv_16000,1.030927835051626e-05,0.03403638478898529,0,1,1.030927835051626e-05,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step270,31
0,0,kv_capacity,1,kv_16000,5.181347150259863e-06,0.033349174193150206,0,1,5.181347150259863e-06,0.11317959594726539,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step310,31
0,1,kv_capacity,0,kv_16000,0.0,0.032806727135435254,0,1,0.0,0.11375465316772417,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step607,31
0,0,active_sequence_capacity,1,active_4,9.7087378641246e-06,0.030782710158711573,0,1,9.7087378641246e-06,0.08654608821869088,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106796,33
0,1,active_sequence_capacity,0,active_4,0.0,0.03091795135947079,0,1,0.0,0.0866970372200029,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106797,33
0,0,active_sequence_capacity,1,active_4,4.166666666671759e-05,0.03132346467177305,0,1,4.166666666671759e-05,0.08779075574874895,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106890,33
1,0,active_sequence_capacity,0,active_4,-3.296703296703368e-05,0.03208198300036994,0,1,0.0,0.08873352527618295,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106984,33
1,0,active_sequence_capacity,0,active_4,-5.555555555550318e-05,0.03216130343543395,0,1,0.0,0.08892207918166974,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107007,33
0,0,active_sequence_capacity,1,active_4,0.00025609756097562386,0.031791314567010225,0,1,0.00025609756097562386,0.09043051042556415,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107201,33
0,0,active_sequence_capacity,1,active_4,0.00012345679012352312,0.03193864007643966,0,1,0.00012345679012352312,0.09061906433105094,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107218,33
0,0,active_sequence_capacity,1,active_4,6.250000000011802e-05,0.03203118603229775,0,1,6.250000000011802e-05,0.09069551105498945,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107224,33
0,0,active_sequence_capacity,1,active_4,3.797468354430761e-05,0.032107844630376754,0,1,3.797468354430761e-05,0.09077195777892796,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107226,33
1,0,active_sequence_capacity,0,active_4,-1.4084507042322336e-05,0.030151488586213304,0,1,0.0,0.0913835315704361,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107600,33
0,1,kv_capacity,0,kv_16000,0.0,0.03130350968896137,0,1,0.0,0.08993051042556392,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step107203,33
0,0,kv_capacity,1,kv_16000,2.17391304348849e-05,0.03131678572945224,0,1,2.17391304348849e-05,0.09341401863098042,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step108679,33
1,0,active_sequence_capacity,0,active_4,-3.508771929822824e-05,0.05003914033320951,0,1,0.0,0.17335348205566542,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step14374,35
0,0,active_sequence_capacity,1,active_4,1.2269938650305567e-05,0.03300656911931911,0,1,1.2269938650305567e-05,0.07756012706756635,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996,35
1,0,active_sequence_capacity,0,active_4,-1.8018018018005344e-05,0.036856960021698,0,1,0.0,0.07858906650543318,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step9000,35
0,0,kv_capacity,1,kv_16000,0.0016249999999999876,0.09417131352424679,0,1,0.0016249999999999876,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17466,35
0,0,kv_capacity,1,kv_16000,0.0015624999999999112,0.09417131352424679,0,1,0.0015624999999999112,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17467,35
0,0,kv_capacity,1,kv_16000,0.0014999999999998348,0.09417131352424679,0,1,0.0014999999999998348,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17468,35
0,0,kv_capacity,1,kv_16000,0.0014374999999999805,0.09417131352424679,0,1,0.0014374999999999805,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17469,35
0,0,kv_capacity,1,kv_16000,0.001374999999999904,0.09417131352424679,0,2,0.001374999999999904,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17470,35
0,0,kv_capacity,1,kv_16000,0.0012499999999999734,0.09417131352424679,0,2,0.0012499999999999734,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17471,35
0,0,kv_capacity,1,kv_16000,0.0011250000000000426,0.09417131352424679,0,2,0.0011250000000000426,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17472,35
0,0,kv_capacity,1,kv_16000,0.0009999999999998899,0.09417131352424679,0,2,0.0009999999999998899,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17473,35
0,0,kv_capacity,1,kv_16000,0.0008749999999999591,0.09417131352424679,0,2,0.0008749999999999591,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17474,35
0,0,kv_capacity,1,kv_16000,0.0007500000000000284,0.09417131352424679,0,2,0.0007500000000000284,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17475,35
0,0,kv_capacity,1,kv_16000,0.0006249999999998757,0.09417131352424679,0,2,0.0006249999999998757,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17476,35
0,0,kv_capacity,1,kv_16000,0.000500000000000167,0.09417131352424679,0,2,0.000500000000000167,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17477,35
0,0,kv_capacity,1,kv_16000,0.0003750000000000142,0.09417131352424679,0,2,0.0003750000000000142,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17478,35
0,0,kv_capacity,1,kv_16000,0.00024999999999986144,0.09417131352424679,0,2,0.00024999999999986144,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17479,35
0,0,kv_capacity,1,kv_16000,0.00012500000000015277,0.09417131352424679,0,2,0.00012500000000015277,0.3532195558547979,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17480,35
0,0,active_sequence_capacity,1,active_4,7.142857142833359e-05,0.046105198704470135,0,1,7.142857142833359e-05,0.14390952587128078,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::active_4::step140810,37
1,0,active_sequence_capacity,0,active_4,-4.123711340225933e-05,0.046496738178217416,0,1,0.0,0.1458203754425081,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::active_4::step140817,37
0,0,active_sequence_capacity,1,active_4,0.00017391304347785103,0.06212874570100701,0,2,0.00017391304347785103,0.2504429355621395,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::active_4::step153205,37
0,1,active_sequence_capacity,0,active_4,0.0,0.08419135734013546,0,1,0.0,0.37263901748657974,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::active_4::step153507,37
0,0,kv_capacity,1,kv_16000,0.00022580645161306145,0.04899870946330799,0,1,0.00022580645161306145,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141002,37
0,0,kv_capacity,1,kv_16000,0.00021505376344096994,0.04899870946330799,0,1,0.00021505376344096994,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141003,37
0,0,kv_capacity,1,kv_16000,0.00020430107526887148,0.04899870946330799,0,1,0.00020430107526887148,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141004,37
0,0,kv_capacity,1,kv_16000,0.00019354838709677996,0.04899870946330799,0,1,0.00019354838709677996,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141005,37
0,0,kv_capacity,1,kv_16000,0.0001827956989246815,0.04899870946330799,0,1,0.0001827956989246815,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141006,37
0,0,kv_capacity,1,kv_16000,0.0001720430107528953,0.04899870946330799,0,2,0.0001720430107528953,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141007,37
0,0,kv_capacity,1,kv_16000,0.00016129032258080378,0.04899870946330799,0,2,0.00016129032258080378,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141008,37
0,0,kv_capacity,1,kv_16000,0.00015053763440870532,0.04899870946330799,0,2,0.00015053763440870532,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141009,37
0,0,kv_capacity,1,kv_16000,0.0001397849462366138,0.04899870946330799,0,2,0.0001397849462366138,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141010,37
0,0,kv_capacity,1,kv_16000,0.00012903225806451535,0.04899870946330799,0,2,0.00012903225806451535,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141011,37
0,0,kv_capacity,1,kv_16000,0.00011827956989242383,0.04899870946330799,0,2,0.00011827956989242383,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141012,37
0,0,kv_capacity,1,kv_16000,0.00010752688172063762,0.04899870946330799,0,2,0.00010752688172063762,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141013,37
0,0,kv_capacity,1,kv_16000,8.602150537644765e-05,0.04899870946330799,0,2,8.602150537644765e-05,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141014,37
0,0,kv_capacity,1,kv_16000,6.451612903256299e-05,0.04899870946330799,0,2,6.451612903256299e-05,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141015,37
0,0,kv_capacity,1,kv_16000,4.301075268837301e-05,0.04899870946330799,0,2,4.301075268837301e-05,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141016,37
0,0,kv_capacity,1,kv_16000,2.1505376344183036e-05,0.04899870946330799,0,2,2.1505376344183036e-05,0.1534637737274178,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step141017,37
0,0,kv_capacity,1,kv_16000,0.003909090909091487,0.09188011238792239,0,1,0.003909090909091487,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153599,37
0,0,kv_capacity,1,kv_16000,0.0038181818181819704,0.09188011238792239,0,1,0.0038181818181819704,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153600,37
0,0,kv_capacity,1,kv_16000,0.0037272727272750217,0.09188011238792239,0,1,0.0037272727272750217,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153601,37
0,0,kv_capacity,1,kv_16000,0.0038181818181819704,0.09188011238792239,0,2,0.0038181818181819704,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153602,37
0,0,kv_capacity,1,kv_16000,0.0037272727272750217,0.09188011238792239,0,2,0.0037272727272750217,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153603,37
0,0,kv_capacity,1,kv_16000,0.0036363636363655055,0.09188011238792239,0,2,0.0036363636363655055,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153604,37
0,0,kv_capacity,1,kv_16000,0.0035454545454559755,0.09188011238792239,0,2,0.0035454545454559755,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153605,37
0,0,kv_capacity,1,kv_16000,0.0034545454545464455,0.09188011238792239,0,2,0.0034545454545464455,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153606,37
0,0,kv_capacity,1,kv_16000,0.0033636363636369293,0.09188011238792239,0,2,0.0033636363636369293,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153607,37
0,0,kv_capacity,1,kv_16000,0.0032727272727273993,0.09188011238792239,0,2,0.0032727272727273993,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153608,37
0,0,kv_capacity,1,kv_16000,0.0031818181818204644,0.09188011238792239,0,2,0.0031818181818204644,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153609,37
0,0,kv_capacity,1,kv_16000,0.0030909090909109344,0.09188011238792239,0,2,0.0030909090909109344,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153610,37
0,0,kv_capacity,1,kv_16000,0.0030000000000014043,0.09188011238792239,0,2,0.0030000000000014043,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153611,37
0,0,kv_capacity,1,kv_16000,0.002909090909091888,0.09188011238792239,0,2,0.002909090909091888,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153612,37
0,0,kv_capacity,1,kv_16000,0.002818181818182358,0.09188011238792239,0,2,0.002818181818182358,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153613,37
0,0,kv_capacity,1,kv_16000,0.002727272727272828,0.09188011238792239,0,2,0.002727272727272828,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153614,37
0,0,kv_capacity,1,kv_16000,0.002636363636365893,0.09188011238792239,0,2,0.002636363636365893,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153615,37
0,0,kv_capacity,1,kv_16000,0.002545454545456363,0.09188011238792239,0,2,0.002545454545456363,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153616,37
0,0,kv_capacity,1,kv_16000,0.002454545454546847,0.09188011238792239,0,2,0.002454545454546847,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153617,37
0,0,kv_capacity,1,kv_16000,0.0019090909090896946,0.09188011238792239,0,2,0.0019090909090896946,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153618,37
0,0,kv_capacity,1,kv_16000,0.0017272727272732297,0.09188011238792239,0,2,0.0017272727272732297,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153619,37
0,0,kv_capacity,1,kv_16000,0.0015454545454541835,0.09188011238792239,0,2,0.0015454545454541835,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153620,37
0,0,kv_capacity,1,kv_16000,0.0013636363636377047,0.09188011238792239,0,2,0.0013636363636377047,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153621,37
0,0,kv_capacity,1,kv_16000,0.0011818181818186585,0.09188011238792239,0,2,0.0011818181818186585,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153622,37
0,0,kv_capacity,1,kv_16000,0.0009999999999996123,0.09188011238792239,0,2,0.0009999999999996123,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153623,37
0,0,kv_capacity,1,kv_16000,0.0008181818181805661,0.09188011238792239,0,2,0.0008181818181805661,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153624,37
0,0,kv_capacity,1,kv_16000,0.0006363636363641012,0.09188011238792239,0,2,0.0006363636363641012,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153625,37
0,0,kv_capacity,1,kv_16000,0.0005454545454545712,0.09188011238792239,0,2,0.0005454545454545712,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153626,37
0,0,kv_capacity,1,kv_16000,0.0004545454545476224,0.09188011238792239,0,2,0.0004545454545476224,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153627,37
0,0,kv_capacity,1,kv_16000,0.0008181818181831474,0.09188011238792239,0,2,0.0008181818181831474,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153628,37
0,0,kv_capacity,1,kv_16000,0.0005454545454545712,0.09188011238792239,0,2,0.0005454545454545712,0.34458798027038995,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::kv_16000::step153629,37
