anwg_like_spread,best_policy,diverges,k,median_latency,window_idx
0.5,weighted_shortest_processing,True,0.7,0.009,75
0.0,vllm_faithful,False,0.9,0.009,75
0.0,vllm_faithful,False,1.0,0.009,75
0.0,vllm_faithful,False,1.1,0.009,75
0.0,vllm_faithful,False,1.3,0.009,75
0.0,vllm_faithful,False,1.5,0.009,75
0.0,vllm_faithful,False,2.0,0.009,75
0.0,vllm_faithful,False,3.0,0.009,75
0.0,vllm_faithful,False,5.0,0.009,75
0.0,vllm_faithful,False,10.0,0.009,75
0.0,vllm_faithful,False,0.5,0.123,750
0.0,vllm_faithful,False,0.7,0.123,750
0.0,vllm_faithful,False,0.9,0.123,750
0.043478,vllm_faithful,True,1.0,0.123,750
0.0,vllm_faithful,False,1.1,0.123,750
0.0,vllm_faithful,False,1.3,0.123,750
0.0,vllm_faithful,False,1.5,0.123,750
0.0,vllm_faithful,False,2.0,0.123,750
0.0,vllm_faithful,False,3.0,0.123,750
0.0,vllm_faithful,False,5.0,0.123,750
0.0,vllm_faithful,False,10.0,0.123,750
0.0,vllm_faithful,False,0.5,0.024,751
0.0,vllm_faithful,False,0.7,0.024,751
0.0,vllm_faithful,False,0.9,0.024,751
0.2,vllm_faithful,True,1.0,0.024,751
0.0,vllm_faithful,False,1.1,0.024,751
0.0,vllm_faithful,False,1.3,0.024,751
0.0,vllm_faithful,False,1.5,0.024,751
0.0,vllm_faithful,False,2.0,0.024,751
0.0,vllm_faithful,False,3.0,0.024,751
0.0,vllm_faithful,False,5.0,0.024,751
0.0,vllm_faithful,False,10.0,0.024,751
0.0,vllm_faithful,False,0.5,0.081,752
0.0,vllm_faithful,False,0.7,0.081,752
0.0,vllm_faithful,False,0.9,0.081,752
0.0,vllm_faithful,False,1.0,0.081,752
0.0,vllm_faithful,False,1.1,0.081,752
0.0,vllm_faithful,False,1.3,0.081,752
0.0,vllm_faithful,False,1.5,0.081,752
0.0,vllm_faithful,False,2.0,0.081,752
0.0,vllm_faithful,False,3.0,0.081,752
0.0,vllm_faithful,False,5.0,0.081,752
0.0,vllm_faithful,False,10.0,0.081,752
0.0,vllm_faithful,False,0.5,0.036,753
0.0,vllm_faithful,False,0.7,0.036,753
0.0,vllm_faithful,False,0.9,0.036,753
0.26087,weighted_shortest_processing,True,1.0,0.036,753
0.0,vllm_faithful,False,1.1,0.036,753
0.0,vllm_faithful,False,1.3,0.036,753
0.0,vllm_faithful,False,1.5,0.036,753
0.0,vllm_faithful,False,2.0,0.036,753
0.0,vllm_faithful,False,3.0,0.036,753
0.0,vllm_faithful,False,5.0,0.036,753
0.0,vllm_faithful,False,10.0,0.036,753
0.0,vllm_faithful,False,0.5,0.123,754
0.0,vllm_faithful,False,0.7,0.123,754
0.0,vllm_faithful,False,0.9,0.123,754
0.0,vllm_faithful,False,1.0,0.123,754
0.0,vllm_faithful,False,1.1,0.123,754
0.0,vllm_faithful,False,1.3,0.123,754
0.0,vllm_faithful,False,1.5,0.123,754
0.0,vllm_faithful,False,2.0,0.123,754
0.0,vllm_faithful,False,3.0,0.123,754
0.0,vllm_faithful,False,5.0,0.123,754
0.0,vllm_faithful,False,10.0,0.123,754
0.0,vllm_faithful,False,0.5,0.084,755
0.0,vllm_faithful,False,0.7,0.084,755
0.0,vllm_faithful,False,0.9,0.084,755
0.0,vllm_faithful,False,1.0,0.084,755
0.0,vllm_faithful,False,1.1,0.084,755
0.0,vllm_faithful,False,1.3,0.084,755
0.0,vllm_faithful,False,1.5,0.084,755
0.0,vllm_faithful,False,2.0,0.084,755
0.0,vllm_faithful,False,3.0,0.084,755
0.0,vllm_faithful,False,5.0,0.084,755
0.0,vllm_faithful,False,10.0,0.084,755
0.0,vllm_faithful,False,0.5,0.084,756
0.0,vllm_faithful,False,0.7,0.084,756
0.0,vllm_faithful,False,0.9,0.084,756
0.0,vllm_faithful,False,1.0,0.084,756
0.0,vllm_faithful,False,1.1,0.084,756
0.0,vllm_faithful,False,1.3,0.084,756
0.0,vllm_faithful,False,1.5,0.084,756
0.0,vllm_faithful,False,2.0,0.084,756
0.0,vllm_faithful,False,3.0,0.084,756
0.0,vllm_faithful,False,5.0,0.084,756
0.0,vllm_faithful,False,10.0,0.084,756
0.0,vllm_faithful,False,0.5,0.056,757
0.0,vllm_faithful,False,0.7,0.056,757
0.0,vllm_faithful,False,0.9,0.056,757
0.125,vllm_faithful,True,1.0,0.056,757
0.0,vllm_faithful,False,1.1,0.056,757
0.0,vllm_faithful,False,1.3,0.056,757
0.0,vllm_faithful,False,1.5,0.056,757
0.0,vllm_faithful,False,2.0,0.056,757
0.0,vllm_faithful,False,3.0,0.056,757
0.0,vllm_faithful,False,5.0,0.056,757
0.0,vllm_faithful,False,10.0,0.056,757
0.0,vllm_faithful,False,0.5,0.051,758
0.0,vllm_faithful,False,0.7,0.051,758
0.0,vllm_faithful,False,0.9,0.051,758
0.0,vllm_faithful,False,1.0,0.051,758
0.0,vllm_faithful,False,1.1,0.051,758
0.0,vllm_faithful,False,1.3,0.051,758
0.0,vllm_faithful,False,1.5,0.051,758
0.0,vllm_faithful,False,2.0,0.051,758
0.0,vllm_faithful,False,3.0,0.051,758
0.0,vllm_faithful,False,5.0,0.051,758
0.0,vllm_faithful,False,10.0,0.051,758
0.0,vllm_faithful,False,0.5,0.008,759
0.0,vllm_faithful,False,0.7,0.008,759
0.0,vllm_faithful,False,0.9,0.008,759
0.0,vllm_faithful,False,1.0,0.008,759
0.0,vllm_faithful,False,1.1,0.008,759
0.0,vllm_faithful,False,1.3,0.008,759
0.0,vllm_faithful,False,1.5,0.008,759
0.0,vllm_faithful,False,2.0,0.008,759
0.0,vllm_faithful,False,3.0,0.008,759
0.0,vllm_faithful,False,5.0,0.008,759
0.0,vllm_faithful,False,10.0,0.008,759
0.0,vllm_faithful,False,0.5,0.026,760
0.0,vllm_faithful,False,0.7,0.026,760
0.0,vllm_faithful,False,0.9,0.026,760
0.0,vllm_faithful,False,1.0,0.026,760
0.0,vllm_faithful,False,1.1,0.026,760
0.0,vllm_faithful,False,1.3,0.026,760
0.0,vllm_faithful,False,1.5,0.026,760
0.0,vllm_faithful,False,2.0,0.026,760
0.0,vllm_faithful,False,3.0,0.026,760
0.0,vllm_faithful,False,5.0,0.026,760
0.0,vllm_faithful,False,10.0,0.026,760
0.0,vllm_faithful,False,0.5,0.173,761
0.0,vllm_faithful,False,0.7,0.173,761
0.0,vllm_faithful,False,0.9,0.173,761
0.0,vllm_faithful,False,1.0,0.173,761
0.0,vllm_faithful,False,1.1,0.173,761
0.0,vllm_faithful,False,1.3,0.173,761
0.0,vllm_faithful,False,1.5,0.173,761
0.0,vllm_faithful,False,2.0,0.173,761
0.0,vllm_faithful,False,3.0,0.173,761
0.0,vllm_faithful,False,5.0,0.173,761
0.0,vllm_faithful,False,10.0,0.173,761
0.0,vllm_faithful,False,0.5,0.072,762
0.0,vllm_faithful,False,0.7,0.072,762
0.0,vllm_faithful,False,0.9,0.072,762
0.0,vllm_faithful,False,1.0,0.072,762
0.0,vllm_faithful,False,1.1,0.072,762
0.0,vllm_faithful,False,1.3,0.072,762
0.0,vllm_faithful,False,1.5,0.072,762
0.0,vllm_faithful,False,2.0,0.072,762
0.0,vllm_faithful,False,3.0,0.072,762
0.0,vllm_faithful,False,5.0,0.072,762
0.0,vllm_faithful,False,10.0,0.072,762
0.0,vllm_faithful,False,0.5,0.094,764
0.0,vllm_faithful,False,0.7,0.094,764
0.0,vllm_faithful,False,0.9,0.094,764
0.0,vllm_faithful,False,1.0,0.094,764
0.0,vllm_faithful,False,1.1,0.094,764
0.0,vllm_faithful,False,1.3,0.094,764
0.0,vllm_faithful,False,1.5,0.094,764
0.0,vllm_faithful,False,2.0,0.094,764
0.0,vllm_faithful,False,3.0,0.094,764
0.0,vllm_faithful,False,5.0,0.094,764
0.0,vllm_faithful,False,10.0,0.094,764
0.0,vllm_faithful,False,0.5,0.084,765
0.0,vllm_faithful,False,0.7,0.084,765
0.0,vllm_faithful,False,0.9,0.084,765
0.0,vllm_faithful,False,1.0,0.084,765
0.0,vllm_faithful,False,1.1,0.084,765
0.0,vllm_faithful,False,1.3,0.084,765
0.0,vllm_faithful,False,1.5,0.084,765
0.0,vllm_faithful,False,2.0,0.084,765
0.0,vllm_faithful,False,3.0,0.084,765
0.0,vllm_faithful,False,5.0,0.084,765
0.0,vllm_faithful,False,10.0,0.084,765
0.0,vllm_faithful,False,0.5,0.027,766
0.0,vllm_faithful,False,0.7,0.027,766
0.142857,weighted_shortest_processing,True,0.9,0.027,766
0.095238,weighted_shortest_processing,True,1.0,0.027,766
0.0,vllm_faithful,False,1.1,0.027,766
0.0,vllm_faithful,False,1.3,0.027,766
0.0,vllm_faithful,False,1.5,0.027,766
0.0,vllm_faithful,False,2.0,0.027,766
0.0,vllm_faithful,False,3.0,0.027,766
0.0,vllm_faithful,False,5.0,0.027,766
0.0,vllm_faithful,False,10.0,0.027,766
0.0,vllm_faithful,False,0.5,0.036,767
0.0,vllm_faithful,False,0.7,0.036,767
0.071429,weighted_shortest_processing,True,0.9,0.036,767
0.142857,weighted_shortest_processing,True,1.0,0.036,767
0.071429,weighted_shortest_processing,True,1.1,0.036,767
0.0,vllm_faithful,False,1.3,0.036,767
0.0,vllm_faithful,False,1.5,0.036,767
0.0,vllm_faithful,False,2.0,0.036,767
0.0,vllm_faithful,False,3.0,0.036,767
0.0,vllm_faithful,False,5.0,0.036,767
0.0,vllm_faithful,False,10.0,0.036,767
0.0,vllm_faithful,False,0.5,0.114,768
0.0,vllm_faithful,False,0.7,0.114,768
0.043478,vllm_faithful,True,0.9,0.114,768
0.043478,vllm_faithful,True,1.0,0.114,768
0.0,vllm_faithful,False,1.1,0.114,768
0.0,vllm_faithful,False,1.3,0.114,768
0.0,vllm_faithful,False,1.5,0.114,768
0.0,vllm_faithful,False,2.0,0.114,768
0.0,vllm_faithful,False,3.0,0.114,768
0.0,vllm_faithful,False,5.0,0.114,768
0.0,vllm_faithful,False,10.0,0.114,768
0.0,vllm_faithful,False,0.5,0.025,769
0.0,vllm_faithful,False,0.7,0.025,769
0.0,vllm_faithful,False,0.9,0.025,769
0.0,vllm_faithful,False,1.0,0.025,769
0.0,vllm_faithful,False,1.1,0.025,769
0.0,vllm_faithful,False,1.3,0.025,769
0.0,vllm_faithful,False,1.5,0.025,769
0.0,vllm_faithful,False,2.0,0.025,769
0.0,vllm_faithful,False,3.0,0.025,769
0.0,vllm_faithful,False,5.0,0.025,769
0.0,vllm_faithful,False,10.0,0.025,769
0.0,vllm_faithful,False,0.5,0.025,770
0.0,vllm_faithful,False,0.7,0.025,770
0.0,vllm_faithful,False,0.9,0.025,770
0.0,vllm_faithful,False,1.0,0.025,770
0.0,vllm_faithful,False,1.1,0.025,770
0.0,vllm_faithful,False,1.3,0.025,770
0.0,vllm_faithful,False,1.5,0.025,770
0.0,vllm_faithful,False,2.0,0.025,770
0.0,vllm_faithful,False,3.0,0.025,770
0.0,vllm_faithful,False,5.0,0.025,770
0.0,vllm_faithful,False,10.0,0.025,770
0.0,vllm_faithful,False,0.5,0.027,771
0.0,vllm_faithful,False,0.7,0.027,771
0.0,vllm_faithful,False,0.9,0.027,771
0.0,vllm_faithful,False,1.0,0.027,771
0.0,vllm_faithful,False,1.1,0.027,771
0.0,vllm_faithful,False,1.3,0.027,771
0.0,vllm_faithful,False,1.5,0.027,771
0.0,vllm_faithful,False,2.0,0.027,771
0.0,vllm_faithful,False,3.0,0.027,771
0.0,vllm_faithful,False,5.0,0.027,771
0.0,vllm_faithful,False,10.0,0.027,771
0.0,vllm_faithful,False,0.5,0.017,772
0.0,vllm_faithful,False,0.7,0.017,772
0.060606,weighted_shortest_processing,True,0.9,0.017,772
0.121212,weighted_shortest_processing,True,1.0,0.017,772
0.0,vllm_faithful,False,1.1,0.017,772
0.0,vllm_faithful,False,1.3,0.017,772
0.0,vllm_faithful,False,1.5,0.017,772
0.0,vllm_faithful,False,2.0,0.017,772
0.0,vllm_faithful,False,3.0,0.017,772
0.0,vllm_faithful,False,5.0,0.017,772
0.0,vllm_faithful,False,10.0,0.017,772
0.0,vllm_faithful,False,0.5,0.021,773
0.0,vllm_faithful,False,0.7,0.021,773
0.0,vllm_faithful,False,0.9,0.021,773
0.0,vllm_faithful,False,1.0,0.021,773
0.052632,weighted_shortest_processing,True,1.1,0.021,773
0.0,vllm_faithful,False,1.3,0.021,773
0.0,vllm_faithful,False,1.5,0.021,773
0.0,vllm_faithful,False,2.0,0.021,773
0.0,vllm_faithful,False,3.0,0.021,773
0.0,vllm_faithful,False,5.0,0.021,773
0.0,vllm_faithful,False,10.0,0.021,773
0.0,vllm_faithful,False,0.5,0.023,774
0.0,vllm_faithful,False,0.7,0.023,774
0.0,vllm_faithful,False,0.9,0.023,774
0.0,vllm_faithful,False,1.0,0.023,774
0.0,vllm_faithful,False,1.1,0.023,774
0.0,vllm_faithful,False,1.3,0.023,774
0.0,vllm_faithful,False,1.5,0.023,774
0.0,vllm_faithful,False,2.0,0.023,774
0.0,vllm_faithful,False,3.0,0.023,774
0.0,vllm_faithful,False,5.0,0.023,774
0.0,vllm_faithful,False,10.0,0.023,774
0.0,vllm_faithful,False,0.5,0.051,775
0.0,vllm_faithful,False,0.7,0.051,775
0.0,vllm_faithful,False,0.9,0.051,775
0.027027,weighted_shortest_processing,True,1.0,0.051,775
0.0,vllm_faithful,False,1.1,0.051,775
0.0,vllm_faithful,False,1.3,0.051,775
0.0,vllm_faithful,False,1.5,0.051,775
0.0,vllm_faithful,False,2.0,0.051,775
0.0,vllm_faithful,False,3.0,0.051,775
0.0,vllm_faithful,False,5.0,0.051,775
0.0,vllm_faithful,False,10.0,0.051,775
0.0,vllm_faithful,False,0.5,0.03,776
0.0,vllm_faithful,False,0.7,0.03,776
0.147059,weighted_shortest_processing,True,0.9,0.03,776
0.205882,weighted_shortest_processing,True,1.0,0.03,776
0.058824,scorpio_style_slo_guard,True,1.1,0.03,776
0.0,vllm_faithful,False,1.3,0.03,776
0.0,vllm_faithful,False,1.5,0.03,776
0.0,vllm_faithful,False,2.0,0.03,776
0.0,vllm_faithful,False,3.0,0.03,776
0.0,vllm_faithful,False,5.0,0.03,776
0.0,vllm_faithful,False,10.0,0.03,776
0.0,vllm_faithful,False,0.5,0.01,778
0.0,vllm_faithful,False,0.7,0.01,778
0.0,vllm_faithful,False,0.9,0.01,778
0.0,vllm_faithful,False,1.0,0.01,778
0.0,vllm_faithful,False,1.1,0.01,778
0.0,vllm_faithful,False,1.3,0.01,778
0.0,vllm_faithful,False,1.5,0.01,778
0.0,vllm_faithful,False,2.0,0.01,778
0.0,vllm_faithful,False,3.0,0.01,778
0.0,vllm_faithful,False,5.0,0.01,778
0.0,vllm_faithful,False,10.0,0.01,778
0.0,vllm_faithful,False,0.5,0.029,779
0.0,vllm_faithful,False,0.7,0.029,779
0.0,vllm_faithful,False,0.9,0.029,779
0.0,vllm_faithful,False,1.0,0.029,779
0.0,vllm_faithful,False,1.1,0.029,779
0.0,vllm_faithful,False,1.3,0.029,779
0.0,vllm_faithful,False,1.5,0.029,779
0.0,vllm_faithful,False,2.0,0.029,779
0.0,vllm_faithful,False,3.0,0.029,779
0.0,vllm_faithful,False,5.0,0.029,779
0.0,vllm_faithful,False,10.0,0.029,779
0.333333,vllm_faithful,True,0.5,0.011,78
0.666667,weighted_shortest_processing,True,0.7,0.011,78
0.666667,weighted_shortest_processing,True,0.9,0.011,78
0.0,vllm_faithful,False,1.0,0.011,78
0.0,vllm_faithful,False,1.1,0.011,78
0.0,vllm_faithful,False,1.3,0.011,78
0.0,vllm_faithful,False,1.5,0.011,78
0.0,vllm_faithful,False,2.0,0.011,78
0.0,vllm_faithful,False,3.0,0.011,78
0.0,vllm_faithful,False,5.0,0.011,78
0.0,vllm_faithful,False,10.0,0.011,78
0.0,vllm_faithful,False,0.5,0.09,780
0.0,vllm_faithful,False,0.7,0.09,780
0.0,vllm_faithful,False,0.9,0.09,780
0.086957,weighted_shortest_processing,True,1.0,0.09,780
0.0,vllm_faithful,False,1.1,0.09,780
0.0,vllm_faithful,False,1.3,0.09,780
0.0,vllm_faithful,False,1.5,0.09,780
0.0,vllm_faithful,False,2.0,0.09,780
0.0,vllm_faithful,False,3.0,0.09,780
0.0,vllm_faithful,False,5.0,0.09,780
0.0,vllm_faithful,False,10.0,0.09,780
0.0,vllm_faithful,False,0.5,0.088,781
0.0,vllm_faithful,False,0.7,0.088,781
0.0,vllm_faithful,False,0.9,0.088,781
0.0,vllm_faithful,False,1.0,0.088,781
0.0,vllm_faithful,False,1.1,0.088,781
0.0,vllm_faithful,False,1.3,0.088,781
0.0,vllm_faithful,False,1.5,0.088,781
0.0,vllm_faithful,False,2.0,0.088,781
0.0,vllm_faithful,False,3.0,0.088,781
0.0,vllm_faithful,False,5.0,0.088,781
0.0,vllm_faithful,False,10.0,0.088,781
0.0,vllm_faithful,False,0.5,0.01,782
0.0,vllm_faithful,False,0.7,0.01,782
0.0,vllm_faithful,False,0.9,0.01,782
0.0,vllm_faithful,False,1.0,0.01,782
0.0,vllm_faithful,False,1.1,0.01,782
0.0,vllm_faithful,False,1.3,0.01,782
0.0,vllm_faithful,False,1.5,0.01,782
0.0,vllm_faithful,False,2.0,0.01,782
0.0,vllm_faithful,False,3.0,0.01,782
0.0,vllm_faithful,False,5.0,0.01,782
0.0,vllm_faithful,False,10.0,0.01,782
0.0,vllm_faithful,False,0.5,0.046,783
0.0,vllm_faithful,False,0.7,0.046,783
0.0,vllm_faithful,False,0.9,0.046,783
0.0,vllm_faithful,False,1.0,0.046,783
0.0,vllm_faithful,False,1.1,0.046,783
0.0,vllm_faithful,False,1.3,0.046,783
0.0,vllm_faithful,False,1.5,0.046,783
0.0,vllm_faithful,False,2.0,0.046,783
0.0,vllm_faithful,False,3.0,0.046,783
0.0,vllm_faithful,False,5.0,0.046,783
0.0,vllm_faithful,False,10.0,0.046,783
0.0,vllm_faithful,False,0.5,0.044,784
0.0,vllm_faithful,False,0.7,0.044,784
0.0,vllm_faithful,False,0.9,0.044,784
0.111111,weighted_shortest_processing,True,1.0,0.044,784
0.0,vllm_faithful,False,1.1,0.044,784
0.0,vllm_faithful,False,1.3,0.044,784
0.0,vllm_faithful,False,1.5,0.044,784
0.0,vllm_faithful,False,2.0,0.044,784
0.0,vllm_faithful,False,3.0,0.044,784
0.0,vllm_faithful,False,5.0,0.044,784
0.0,vllm_faithful,False,10.0,0.044,784
0.0,vllm_faithful,False,0.5,0.046,785
0.0,vllm_faithful,False,0.7,0.046,785
0.0,vllm_faithful,False,0.9,0.046,785
0.0,vllm_faithful,False,1.0,0.046,785
0.0,vllm_faithful,False,1.1,0.046,785
0.0,vllm_faithful,False,1.3,0.046,785
0.0,vllm_faithful,False,1.5,0.046,785
0.0,vllm_faithful,False,2.0,0.046,785
0.0,vllm_faithful,False,3.0,0.046,785
0.0,vllm_faithful,False,5.0,0.046,785
0.0,vllm_faithful,False,10.0,0.046,785
0.0,vllm_faithful,False,0.5,0.017,786
0.0,vllm_faithful,False,0.7,0.017,786
0.0,vllm_faithful,False,0.9,0.017,786
0.0,vllm_faithful,False,1.0,0.017,786
0.076923,weighted_shortest_processing,True,1.1,0.017,786
0.0,vllm_faithful,False,1.3,0.017,786
0.0,vllm_faithful,False,1.5,0.017,786
0.0,vllm_faithful,False,2.0,0.017,786
0.0,vllm_faithful,False,3.0,0.017,786
0.0,vllm_faithful,False,5.0,0.017,786
0.0,vllm_faithful,False,10.0,0.017,786
0.0,vllm_faithful,False,0.5,0.015,787
0.0,vllm_faithful,False,0.7,0.015,787
0.0,vllm_faithful,False,0.9,0.015,787
0.25,vllm_faithful,True,1.0,0.015,787
0.25,weighted_shortest_processing,True,1.1,0.015,787
0.0,vllm_faithful,False,1.3,0.015,787
0.0,vllm_faithful,False,1.5,0.015,787
0.0,vllm_faithful,False,2.0,0.015,787
0.0,vllm_faithful,False,3.0,0.015,787
0.0,vllm_faithful,False,5.0,0.015,787
0.0,vllm_faithful,False,10.0,0.015,787
0.0,vllm_faithful,False,0.5,0.039,788
0.0,vllm_faithful,False,0.7,0.039,788
0.0,vllm_faithful,False,0.9,0.039,788
0.0,vllm_faithful,False,1.0,0.039,788
0.0,vllm_faithful,False,1.1,0.039,788
0.0,vllm_faithful,False,1.3,0.039,788
0.0,vllm_faithful,False,1.5,0.039,788
0.0,vllm_faithful,False,2.0,0.039,788
0.0,vllm_faithful,False,3.0,0.039,788
0.0,vllm_faithful,False,5.0,0.039,788
0.0,vllm_faithful,False,10.0,0.039,788
0.0,vllm_faithful,False,0.5,0.015,789
0.0,vllm_faithful,False,0.7,0.015,789
0.0,vllm_faithful,False,0.9,0.015,789
0.0,vllm_faithful,False,1.0,0.015,789
0.0,vllm_faithful,False,1.1,0.015,789
0.0,vllm_faithful,False,1.3,0.015,789
0.0,vllm_faithful,False,1.5,0.015,789
0.0,vllm_faithful,False,2.0,0.015,789
0.0,vllm_faithful,False,3.0,0.015,789
0.0,vllm_faithful,False,5.0,0.015,789
0.0,vllm_faithful,False,10.0,0.015,789
0.090909,vllm_faithful,True,0.5,0.081,79
0.0,vllm_faithful,False,0.7,0.081,79
0.0,vllm_faithful,False,0.9,0.081,79
0.181818,weighted_shortest_processing,True,1.0,0.081,79
0.0,vllm_faithful,False,1.1,0.081,79
0.0,vllm_faithful,False,1.3,0.081,79
0.0,vllm_faithful,False,1.5,0.081,79
0.0,vllm_faithful,False,2.0,0.081,79
0.0,vllm_faithful,False,3.0,0.081,79
0.0,vllm_faithful,False,5.0,0.081,79
0.0,vllm_faithful,False,10.0,0.081,79
0.0,vllm_faithful,False,0.5,0.037,790
0.0,vllm_faithful,False,0.7,0.037,790
0.0,vllm_faithful,False,0.9,0.037,790
0.071429,weighted_shortest_processing,True,1.0,0.037,790
0.0,vllm_faithful,False,1.1,0.037,790
0.0,vllm_faithful,False,1.3,0.037,790
0.0,vllm_faithful,False,1.5,0.037,790
0.0,vllm_faithful,False,2.0,0.037,790
0.0,vllm_faithful,False,3.0,0.037,790
0.0,vllm_faithful,False,5.0,0.037,790
0.0,vllm_faithful,False,10.0,0.037,790
0.0,vllm_faithful,False,0.5,0.006,791
0.0,vllm_faithful,False,0.7,0.006,791
0.0,vllm_faithful,False,0.9,0.006,791
0.0,vllm_faithful,False,1.0,0.006,791
0.0,vllm_faithful,False,1.1,0.006,791
0.0,vllm_faithful,False,1.3,0.006,791
0.0,vllm_faithful,False,1.5,0.006,791
0.0,vllm_faithful,False,2.0,0.006,791
0.0,vllm_faithful,False,3.0,0.006,791
0.0,vllm_faithful,False,5.0,0.006,791
0.0,vllm_faithful,False,10.0,0.006,791
0.0,vllm_faithful,False,0.5,0.081,792
0.0,vllm_faithful,False,0.7,0.081,792
0.0,vllm_faithful,False,0.9,0.081,792
0.0,vllm_faithful,False,1.0,0.081,792
0.0,vllm_faithful,False,1.1,0.081,792
0.0,vllm_faithful,False,1.3,0.081,792
0.0,vllm_faithful,False,1.5,0.081,792
0.0,vllm_faithful,False,2.0,0.081,792
0.0,vllm_faithful,False,3.0,0.081,792
0.0,vllm_faithful,False,5.0,0.081,792
0.0,vllm_faithful,False,10.0,0.081,792
0.0,vllm_faithful,False,0.5,0.121,793
0.0,vllm_faithful,False,0.7,0.121,793
0.0625,vllm_faithful,True,0.9,0.121,793
0.0,vllm_faithful,False,1.0,0.121,793
0.0,vllm_faithful,False,1.1,0.121,793
0.0,vllm_faithful,False,1.3,0.121,793
0.0,vllm_faithful,False,1.5,0.121,793
0.0,vllm_faithful,False,2.0,0.121,793
0.0,vllm_faithful,False,3.0,0.121,793
0.0,vllm_faithful,False,5.0,0.121,793
0.0,vllm_faithful,False,10.0,0.121,793
0.0,vllm_faithful,False,0.5,0.035,794
0.0,vllm_faithful,False,0.7,0.035,794
0.0,vllm_faithful,False,0.9,0.035,794
0.0,vllm_faithful,False,1.0,0.035,794
0.0,vllm_faithful,False,1.1,0.035,794
0.0,vllm_faithful,False,1.3,0.035,794
0.0,vllm_faithful,False,1.5,0.035,794
0.0,vllm_faithful,False,2.0,0.035,794
0.0,vllm_faithful,False,3.0,0.035,794
0.0,vllm_faithful,False,5.0,0.035,794
0.0,vllm_faithful,False,10.0,0.035,794
0.0,vllm_faithful,False,0.5,0.09,795
0.0,vllm_faithful,False,0.7,0.09,795
0.0,vllm_faithful,False,0.9,0.09,795
0.0,vllm_faithful,False,1.0,0.09,795
0.0,vllm_faithful,False,1.1,0.09,795
0.0,vllm_faithful,False,1.3,0.09,795
0.0,vllm_faithful,False,1.5,0.09,795
0.0,vllm_faithful,False,2.0,0.09,795
0.0,vllm_faithful,False,3.0,0.09,795
0.0,vllm_faithful,False,5.0,0.09,795
0.0,vllm_faithful,False,10.0,0.09,795
0.0,vllm_faithful,False,0.5,0.083,797
0.0,vllm_faithful,False,0.7,0.083,797
0.0,vllm_faithful,False,0.9,0.083,797
0.0,vllm_faithful,False,1.0,0.083,797
0.0,vllm_faithful,False,1.1,0.083,797
0.0,vllm_faithful,False,1.3,0.083,797
0.0,vllm_faithful,False,1.5,0.083,797
0.0,vllm_faithful,False,2.0,0.083,797
0.0,vllm_faithful,False,3.0,0.083,797
0.0,vllm_faithful,False,5.0,0.083,797
0.0,vllm_faithful,False,10.0,0.083,797
0.0,vllm_faithful,False,0.5,0.11,798
0.0,vllm_faithful,False,0.7,0.11,798
0.125,weighted_shortest_processing,True,0.9,0.11,798
0.0625,weighted_shortest_processing,True,1.0,0.11,798
0.0,vllm_faithful,False,1.1,0.11,798
0.0,vllm_faithful,False,1.3,0.11,798
0.0,vllm_faithful,False,1.5,0.11,798
0.0,vllm_faithful,False,2.0,0.11,798
0.0,vllm_faithful,False,3.0,0.11,798
0.0,vllm_faithful,False,5.0,0.11,798
0.0,vllm_faithful,False,10.0,0.11,798
0.0,vllm_faithful,False,0.5,0.094,799
0.0,vllm_faithful,False,0.7,0.094,799
0.0,vllm_faithful,False,0.9,0.094,799
0.208333,weighted_shortest_processing,True,1.0,0.094,799
0.0,vllm_faithful,False,1.1,0.094,799
0.0,vllm_faithful,False,1.3,0.094,799
0.0,vllm_faithful,False,1.5,0.094,799
0.0,vllm_faithful,False,2.0,0.094,799
0.0,vllm_faithful,False,3.0,0.094,799
0.0,vllm_faithful,False,5.0,0.094,799
0.0,vllm_faithful,False,10.0,0.094,799
0.333333,vllm_faithful,True,0.5,0.135,80
0.333333,weighted_shortest_processing,True,0.7,0.135,80
0.333333,weighted_shortest_processing,True,0.9,0.135,80
0.0,vllm_faithful,False,1.0,0.135,80
0.0,vllm_faithful,False,1.1,0.135,80
0.0,vllm_faithful,False,1.3,0.135,80
0.0,vllm_faithful,False,1.5,0.135,80
0.0,vllm_faithful,False,2.0,0.135,80
0.0,vllm_faithful,False,3.0,0.135,80
0.0,vllm_faithful,False,5.0,0.135,80
0.0,vllm_faithful,False,10.0,0.135,80
0.0,vllm_faithful,False,0.5,0.081,800
0.0,vllm_faithful,False,0.7,0.081,800
0.0,vllm_faithful,False,0.9,0.081,800
0.0,vllm_faithful,False,1.0,0.081,800
0.0,vllm_faithful,False,1.1,0.081,800
0.0,vllm_faithful,False,1.3,0.081,800
0.0,vllm_faithful,False,1.5,0.081,800
0.0,vllm_faithful,False,2.0,0.081,800
0.0,vllm_faithful,False,3.0,0.081,800
0.0,vllm_faithful,False,5.0,0.081,800
0.0,vllm_faithful,False,10.0,0.081,800
0.0,vllm_faithful,False,0.5,0.011,801
0.0,vllm_faithful,False,0.7,0.011,801
0.0,vllm_faithful,False,0.9,0.011,801
0.0,vllm_faithful,False,1.0,0.011,801
0.0,vllm_faithful,False,1.1,0.011,801
0.0,vllm_faithful,False,1.3,0.011,801
